,original_timestamp,lat,lon,alt,x_ned,y_ned,yaw,surge,sway,yaw_rate,surge_dot,surge_dot_bias,sway_dot,sway_dot_bias,yaw_acc,thr_left,thr_right,right_force,left_force,thr_left_pwm_zero_point,thr_right_pwm_zero_point
0,4735502.996,63.4014791,10.3149566,218.69,-33.876285991158795,2.9786516516084482,252.8214111328125,0.016494915971287258,-0.004914828667367859,0.0037171987949210917,0.005139906331895788,0.02500000000000091,0.007461287975310565,-0.16499999999999926,0.0,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
1,4735602.996,63.4014791,10.3149566,218.69,-33.876285991158795,2.9786516516084482,252.84234619140625,0.01486366257643793,-0.0036321358275418643,0.0037312736896453424,0.009252826124428792,0.02500000000000091,0.004288115501403067,-0.16499999999999926,0.00013183667072065933,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
2,4735702.996,63.4014791,10.3149565,218.69,-33.87628599542592,2.9736539139931963,252.86520385742188,0.013409630337453236,-0.002419123844680554,0.0037435661290652236,0.0050959460437287885,0.02500000000000091,0.007086672782897263,-0.16499999999999926,0.00011401211767696554,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
3,4735802.996,63.4014791,10.3149565,218.69,-33.87628599542592,2.9736539139931963,252.8914337158203,0.01213282552338006,-0.0012761649754846048,0.0037540761131807355,0.00355069562792679,0.02500000000000091,0.0010404223203651641,-0.16499999999999926,9.618756463326958e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
4,4735902.996,63.401479,10.3149565,218.69,-33.88743317761464,2.9736539242558884,252.90689086914065,0.011033403805406988,-0.00020055282272003023,0.0037628036419918775,0.007562702894209891,0.02500000000000091,0.00019725501537257162,-0.16499999999999926,7.836301158957578e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
5,4736002.996,63.401479,10.3149565,218.69,-33.88743317761464,2.9736539242558884,252.93338012695312,0.010111008082296773,0.000803101628086752,0.0037697487154986506,0.005469208955763791,0.02500000000000091,-0.0006649410724647309,-0.16499999999999926,6.053845854588199e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
6,4736102.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,252.9720764160156,0.009366156362206515,0.0017348939280434697,0.003774911333701054,0.002120923623441691,0.02500000000000091,0.011394181251525165,-0.16499999999999926,4.271390550218603e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
7,4736202.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,253.01409912109372,0.008798899649185154,0.00259630555586124,0.003778291496599088,0.012469826638697591,0.02500000000000091,0.008422174453734665,-0.16499999999999926,2.4889352458490072e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
8,4736302.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,253.03436279296875,0.008407749309567206,0.0033907276559929185,0.003779889204192752,0.010007573664187391,0.02500000000000091,0.006914176940917255,-0.16499999999999926,7.064799414796281e-06,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
9,4736402.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,253.06643676757807,0.008194136351586423,0.004112726979941072,0.003779704456482047,0.003887076303361891,0.02500000000000091,0.008147337436675367,-0.16499999999999926,-1.0759753629044962e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
10,4736502.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,253.0902862548828,0.008156722480897481,0.00476499160356763,0.003777737253466943,0.0011505618691434912,0.02500000000000091,0.007000737786292371,-0.16499999999999926,-0.00035774381326185607,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
11,4736602.996,63.4014791,10.3149564,218.69,-33.876286000112,2.9686561763518284,253.1309509277344,0.007893469490492865,0.006201520032524412,0.003708155693829676,0.0029012061655511907,0.02500000000000091,-0.0009127771854407496,-0.16499999999999926,0.00044792761022865264,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
12,4736702.996,63.401479,10.3149563,218.69,-33.88743318697749,2.9636584489158864,253.16098022460935,0.009006924005646434,0.008056323839012187,0.0038673227755126735,-0.00397482663393121,0.02500000000000091,0.0063224518299095644,-0.16499999999999926,0.0011435554618726578,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
13,4736802.996,63.401479,10.3149563,218.69,-33.88743318697749,2.9636584489158864,253.19338989257807,0.014251691356833426,0.01115664462515564,0.0039368667862042074,0.00431851707398799,0.02500000000000091,0.002828636169432852,-0.16499999999999926,0.0011562476883833625,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
14,4736902.996,63.4014791,10.3149563,218.68,-33.87628595215628,2.963658433989604,253.23065185546875,0.016759743028831143,0.008171148802608105,0.004098572313189346,0.007556988298891988,0.02500000000000091,0.0056341373920433535,-0.16499999999999926,0.001767360329084193,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
15,4737002.996,63.4014791,10.3149563,218.68,-33.87628595215628,2.963658433989604,253.23880004882807,0.023493863943236055,0.00102476445346205,0.004290338852021046,0.011394644528626388,0.02500000000000091,0.0026135230064384674,-0.16499999999999926,0.0014389002336881365,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
16,4737102.996,63.4014791,10.3149562,218.68,-33.876285956833044,2.95866069629097,253.2432556152344,0.024285038319565196,0.002022280106231996,0.004386352359926973,0.008908929675816489,0.02500000000000091,0.0071499133110039526,-0.16499999999999926,0.0007534395118924961,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
17,4737202.996,63.4014791,10.3149562,218.68,-33.876285956833044,2.95866069629097,253.25677490234372,0.039862987649339744,-0.0021257276708073047,0.004441026754399545,0.0027242716401805894,0.02500000000000091,0.0025719338655464663,-0.16499999999999926,0.00015812687493311876,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
18,4737302.996,63.4014791,10.3149562,218.68,-33.876285956833044,2.95866069629097,253.28163146972656,0.03958503012820235,-0.005650658504134518,0.004417977734913597,-0.00017274692654701065,0.02500000000000091,0.006640263795851947,-0.16499999999999926,-0.0007373530383581383,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
19,4737402.996,63.4014791,10.3149562,218.68,-33.876285956833044,2.95866069629097,253.29953002929688,0.03857057400546662,0.004819035752219753,0.004293556146727918,0.005313538387416789,0.02500000000000091,0.00397423744201586,-0.16499999999999926,-0.0032398110467497126,1522,1497,-0.9389912408759126,-0.7795041131105399,1511.0,1511.0
20,4737502.996,63.4014791,10.3149561,218.68,-33.87628596110949,2.953662958732984,253.32208251953125,0.018468235647861913,0.012703734323244478,0.0037700155255636545,0.0003505390137424902,0.02500000000000091,0.008117535114287672,-0.16499999999999926,-0.008687297933853205,1541,1478,-2.2133364963503652,-2.1259203084832903,1511.0,1511.0
21,4737602.996,63.4014791,10.3149561,218.68,-33.87628596110949,2.953662958732984,253.3240966796875,-0.004839300893710849,0.012454212674755393,0.0025560965599572766,-0.02556001503253441,0.02500000000000091,-0.025164133906365155,-0.16499999999999926,-0.017152377741073768,1566,1451,-4.024248175182482,-3.8975205655527,1511.0,1511.0
22,4737702.996,63.4014791,10.3149561,218.68,-33.87628596110949,2.953662958732984,253.32879638671875,-0.04606791503909323,0.009008988479627262,0.00033953997734890106,-0.19169823229312982,0.02500000000000091,0.005765491127967148,-0.16499999999999926,-0.03841554104320322,1616,1399,-7.5119299270073006,-7.440721079691517,1511.0,1511.0
23,4737802.996,63.4014791,10.3149561,218.68,-33.87628596110949,2.953662958732984,253.3314514160156,-0.09020206134786639,0.0022821823227516386,-0.005127011648683368,-0.3168162643909463,0.02500000000000091,0.019189246892928363,-0.16499999999999926,-0.07043290522525485,1616,1399,-7.5119299270073006,-7.440721079691517,1511.0,1511.0
24,4737902.996,63.4014791,10.3149564,218.67,-33.876285894430055,2.9686561670246476,253.3239898681641,-0.1603838548101438,0.00460392956752155,-0.013747041067702068,-0.7110328316688547,0.02500000000000091,-0.010690189003945139,-0.16499999999999926,-0.07753784963818414,1634,1379,-8.853345985401461,-8.716273264781492,1511.0,1511.0
25,4738002.996,63.4014791,10.3149564,218.67,-33.876285894430055,2.9686561670246476,253.30685424804688,-0.24498896224173994,0.014831895270957518,-0.020634581576320195,-0.9362677574157725,0.02500000000000091,0.02447887599468157,-0.16499999999999926,-0.04837665656942554,1690,1320,-12.810523357664236,-12.684657840616968,1511.0,1511.0
26,4738102.996,63.4014792,10.3149571,218.68,-33.86513873331086,3.0036403248839605,253.2632751464844,-0.3433158160132331,0.021383021662142856,-0.023422372381587175,-1.3896917343139656,0.02500000000000091,0.0013445401191704565,-0.16499999999999926,0.00013526609753844454,1722,1287,-15.023859854014601,-14.95230616966581,1511.0,1511.0
27,4738202.996,63.4014792,10.3149571,218.68,-33.86513873331086,3.0036403248839605,253.213134765625,-0.4478095771763432,0.02844687902741544,-0.020607528356812507,-1.9360333919525154,0.02500000000000091,-0.02521762907505104,-0.16499999999999926,0.056698005307762527,1728,1281,-15.42628467153285,-15.377490231362469,1511.0,1511.0
28,4738302.996,63.4014797,10.314959,218.66,-33.80940262545124,3.0985972765146386,253.13442993164065,-0.5645284309913268,0.032592938472243704,-0.01208277132003467,-1.9686304569244393,0.02500000000000091,0.03047294259071276,-0.16499999999999926,0.10896945759259995,1728,1281,-15.42628467153285,-15.377490231362469,1511.0,1511.0
29,4738402.996,63.4014797,10.314959,218.66,-33.80940262545124,3.0985972765146386,253.0443572998047,-0.6825883566535373,0.04229945768312279,0.0011863631617074844,-1.8952342510223397,0.02500000000000091,0.03310974776744777,-0.16499999999999926,0.151642811497649,1728,1281,-15.42628467153285,-15.377490231362469,1511.0,1511.0
30,4738502.996,63.40148,10.314962,218.67,-33.77596098405296,3.2485293739424996,252.9495849609375,-0.8027359748240415,0.04588953164104581,0.018245790979495132,-1.693221831321717,0.02500000000000091,0.00969240903854296,-0.16499999999999926,0.18620956968493121,1728,1281,-15.42628467153285,-15.377490231362469,1511.0,1511.0
