,original_timestamp,lat,lon,alt,x_ned,y_ned,yaw,surge,sway,yaw_rate,surge_dot,surge_dot_bias,sway_dot,sway_dot_bias,yaw_acc,thr_left,thr_right,right_force,left_force,thr_left_pwm_zero_point,thr_right_pwm_zero_point
0,1444243.083,63.401581,10.3149769,220.19,-22.517311450580053,3.9931791713813,74.34672546386719,-0.0048708433104241965,-0.01090843495123674,-0.016328533246843916,0.0042670037597407895,0.02500000000000091,-0.005470068454743154,-0.15499999999999925,0.0,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
1,1444343.083,63.401581,10.3149768,220.19,-22.517311456702586,3.988181450368419,74.23397827148438,-0.006322089419565562,-0.012681118438853296,-0.01640973797437157,0.0018273763358583883,0.02500000000000091,-0.0038637679815299586,-0.15499999999999925,-0.0007865316973769583,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
2,1444443.083,63.401581,10.3149768,220.19,-22.517311456702586,3.988181450368419,74.1278305053711,-0.007685006387898735,-0.01424561945930799,-0.016485839586319308,0.0013384338468303905,0.02500000000000091,-0.004894183278084552,-0.15499999999999925,-0.0007355005415777584,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
3,1444543.083,63.401581,10.3149768,220.19,-22.517311456702586,3.988181450368419,74.01952362060547,-0.008958919170579414,-0.015602357995473937,-0.016556838082687122,0.007837133854626692,0.02500000000000091,-0.008766741752625262,-0.15499999999999925,-0.0006844693857785585,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
4,1444643.083,63.4015811,10.3149767,220.19,-22.50616427780679,3.9831837153984324,73.90077209472656,-0.010142446632478385,-0.01675246082462906,-0.01662273346347502,-0.0020841412246237097,0.02500000000000091,-0.004336864948273456,-0.15499999999999925,-0.0006334382299793585,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
5,1444743.083,63.4015811,10.3149767,220.19,-22.50616427780679,3.9831837153984324,73.80073547363281,-0.011245275011949447,-0.017690327564582033,-0.016683525728682994,0.00030318871140389003,0.02500000000000091,-0.00197979927063055,-0.15499999999999925,-0.0005824070741801586,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
6,1444843.083,63.4015811,10.3149767,220.19,-22.50616427780679,3.9831837153984324,73.6955795288086,-0.012261769484617853,-0.018419541375288055,-0.01673921487831105,-0.000926045328379612,0.02500000000000091,0.0008760976791374608,-0.15499999999999925,-0.0005313759183809587,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
7,1444943.083,63.4015811,10.3149766,220.18,-22.506164249154807,3.9781859879750954,73.57398986816406,-0.013189159694752237,-0.018942523092389505,-0.016789800912359185,0.0002521969377984913,0.02500000000000091,-0.0018452268838889396,-0.15499999999999925,-0.00048034476258175876,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
8,1445043.083,63.4015811,10.3149766,220.18,-22.506164249154807,3.9781859879750954,73.46672058105469,-0.014038679283560423,-0.01925201465547084,-0.016835283830827403,0.00616288594901469,0.02500000000000091,-0.004255534410477352,-0.15499999999999925,-0.00042931360678255884,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
9,1445143.083,63.4015811,10.3149766,220.18,-22.506164249154807,3.9781859879750954,73.35343170166016,-0.014804883264166492,-0.01935217898416655,-0.016875663633715697,0.005201701447366688,0.02500000000000091,-0.010168106555939443,-0.15499999999999925,-0.0003782824509826997,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
