,original_timestamp,lat,lon,alt,x_ned,y_ned,yaw,surge,sway,yaw_rate,surge_dot,surge_dot_bias,sway_dot,sway_dot_bias,yaw_acc,thr_left,thr_right,right_force,left_force,thr_left_pwm_zero_point,thr_right_pwm_zero_point
0,3472142.829,63.4016282,10.315902,219.58,-17.255447088394348,50.22700989873741,63.26214599609375,-0.02132873506942387,-0.003449984697224434,-0.014082958789795737,-0.02138644559308981,0.02500000000000091,-0.005855626463890734,-0.16499999999999926,0.0,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
1,3472242.829,63.4016283,10.3159019,219.58,-17.244299983266643,50.222012011538666,63.18745040893555,-0.02110837419995604,-0.004017537360796134,-0.014115136284391618,-0.01601788178086381,0.02500000000000091,-0.004610708951950732,-0.16499999999999926,-0.00024019697890147705,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
2,3472342.829,63.4016283,10.3159019,219.58,-17.244299983266643,50.222012011538666,63.09798049926758,-0.020907956678276086,-0.004473196343893826,-0.014130998185576032,-0.010837997868658111,0.02500000000000091,-0.007928065061569955,-0.16499999999999926,-7.704104478679051e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
3,3472442.829,63.4016282,10.3159018,219.58,-17.25544724520664,50.217014473848295,63.01103973388672,-0.020729132039655717,-0.004810648802687867,-0.014130544493348976,0.00922697260975739,0.02500000000000091,0.010309004187583265,-0.16499999999999926,8.61148893279047e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
4,3472542.829,63.4016282,10.3159018,219.58,-17.25544724520664,50.217014473848295,62.918216705322266,-0.020571738725149447,-0.005033039476227008,-0.014113775207710452,0.02460188269615079,0.02500000000000091,0.008997359275817157,-0.16499999999999926,0.0002492708234425999,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
5,3472642.829,63.4016282,10.3159017,219.57,-17.255447296760252,50.212016682820234,62.8421630859375,-0.0204383070562787,-0.00513234957224146,-0.014080690328660456,0.02700743675231839,0.02500000000000091,0.004717566967009756,-0.16499999999999926,0.00041242675755729513,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
6,3472742.829,63.4016282,10.3159017,219.57,-17.255447296760252,50.212016682820234,62.76023483276367,-0.020327368721075417,-0.005116821354506571,-0.014031289856198993,0.02359760031103989,0.02500000000000091,-0.001918784379959848,-0.16499999999999926,0.000575582691671973,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
7,3472842.829,63.4016282,10.3159016,219.57,-17.255447374975546,50.20701897050327,62.68239212036133,-0.020240295825499015,-0.004983001920083052,-0.013965573790326062,0.01113483905792139,0.02500000000000091,-0.006061277389527053,-0.16499999999999926,0.0007387386257866682,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
8,3472942.829,63.4016282,10.3159016,219.57,-17.255447374975546,50.20701897050327,62.58161926269531,-0.02017530230962823,-0.00474051925696373,-0.013883542131041659,-0.005401478707791309,0.02500000000000091,-0.005229256153107431,-0.16499999999999926,0.0009018945599013634,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
9,3473042.829,63.4016282,10.3159015,219.57,-17.255447453600496,50.202021258102924,62.49238967895508,-0.020135932001836894,-0.004377307710831345,-0.013785194878345789,-0.009334774315358209,0.02500000000000091,-0.0012889719009406553,-0.16499999999999926,0.0010650504940165704,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
10,3473142.829,63.4016282,10.3159015,219.57,-17.255447453600496,50.202021258102924,62.413719177246094,-0.020122442984254398,-0.00389385021517394,-0.013670532032238345,-0.01020306590944621,0.02500000000000091,0.0038442546129219546,-0.16499999999999926,0.0017638486129747163,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
