,original_timestamp,lat,lon,alt,x_ned,y_ned,yaw,surge,sway,yaw_rate,surge_dot,surge_dot_bias,sway_dot,sway_dot_bias,yaw_acc,thr_left,thr_right,right_force,left_force,thr_left_pwm_zero_point,thr_right_pwm_zero_point
0,2168103.825,63.4016212,10.3151261,220.72,-18.036126601228602,11.449764003259574,78.5678482055664,0.025884255615526444,0.00333978692122146,-0.0017750679317047394,0.012904560565947493,0.02500000000000091,0.001928233504294663,-0.16499999999999926,0.0,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
1,2168203.825,63.4016212,10.3151263,220.73,-18.036126593904896,11.459759450181174,78.5206298828125,0.027882049739200606,0.002046082412902779,-0.0017958992905625186,0.0009686131030311913,0.02500000000000091,-0.000987432003021954,-0.16499999999999926,-0.00020159616535982486,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
2,2168303.825,63.4016212,10.3151263,220.73,-18.036126593904896,11.459759450181174,78.49417877197266,0.029733369937332985,0.0008024332436299122,-0.0018153871647767043,0.0002570342272510892,0.02500000000000091,0.0032539749145500674,-0.16499999999999926,-0.00018816131892389104,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
3,2168403.825,63.4016212,10.3151264,220.72,-18.03612654794351,11.464757146781626,78.4781494140625,0.03143685298962003,-0.00038770247091666175,-0.0018335315543472968,-0.00455192252993681,0.02500000000000091,0.0029069268703453555,-0.16499999999999926,-0.00017472647248795723,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
4,2168503.825,63.4016212,10.3151264,220.72,-18.03612654794351,11.464757146781626,78.47172546386719,0.03299182236588062,-0.0015249088502518795,-0.0018503324592742958,-0.00645870119333361,0.02500000000000091,-0.0014019972085959342,-0.16499999999999926,-0.00016129162605202124,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
5,2168603.825,63.4016212,10.3151266,220.72,-18.036126512001147,11.474752575822443,78.47455596923828,0.03439770262158559,-0.0026098072463717906,-0.001865789879557701,-0.007880406081677411,0.02500000000000091,-0.002653024196625442,-0.16499999999999926,-0.00014785677961608743,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
6,2168703.825,63.4016212,10.3151266,220.72,-18.036126512001147,11.474752575822443,78.45458221435547,0.03565600934016086,-0.0036231067327314468,-0.0018799038151975133,-8.629038930031002e-05,0.02500000000000091,-0.006241194009781542,-0.16499999999999926,-0.0001344219331801536,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
7,2168803.825,63.4016213,10.3151267,220.73,-18.024979336972564,11.479750268426084,78.43258666992188,0.03676623389684934,-0.004576796257398204,-0.0018926742661937318,0.003141301125287089,0.02500000000000091,0.0013113701343529516,-0.16499999999999926,-0.00012098708674421763,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
8,2168903.825,63.4016213,10.3151267,220.73,-18.024979336972564,11.479750268426084,78.41175842285156,0.03772810601828443,-0.005473029361273886,-0.0019041012325463568,0.007301299273966791,0.02500000000000091,0.0012653106451027685,-0.16499999999999926,-0.00010755224030828381,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
9,2169003.825,63.4016213,10.3151269,220.72,-18.024979272821184,11.489745679502732,78.38604736328125,0.038542174239954013,-0.0063079571303945505,-0.0019141847142553885,-0.0001570336520681087,0.02500000000000091,0.0011735045909874453,-0.16499999999999926,-9.411739387227953e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
