,original_timestamp,lat,lon,alt,x_ned,y_ned,yaw,surge,sway,yaw_rate,surge_dot,surge_dot_bias,sway_dot,sway_dot_bias,yaw_acc,thr_left,thr_right,right_force,left_force,thr_left_pwm_zero_point,thr_right_pwm_zero_point
0,2979363.748,63.4015633,10.3152754,218.85,-24.490304697511448,18.9113843913567,55.90877532958984,-0.013584361837643374,0.004790673538995966,-0.00547861073214509,-0.005361798778177312,0.02500000000000091,0.007820480465888263,-0.16499999999999926,0.0,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
1,2979463.748,63.4015633,10.3152755,218.86,-24.490304706136442,18.916382144029242,55.88197326660156,-0.011645096185222008,0.0054002279799957205,-0.005437863662887283,-0.005176951736212711,0.02500000000000091,0.00654255688190386,-0.16499999999999926,0.0003740872852937144,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
2,2979563.748,63.4015633,10.3152755,218.86,-24.490304706136442,18.916382144029242,55.83302307128906,-0.009941384412910141,0.005942016688007522,-0.005403793275086347,0.006840365380047793,0.02500000000000091,0.0006770277023308569,-0.16499999999999926,0.0003073204707249944,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
3,2979663.748,63.4015633,10.3152754,218.86,-24.490304736028378,18.91138442084069,55.78605651855469,-0.00847098660944519,0.006420986147194047,-0.005376399568742284,0.0023544583469619906,0.02500000000000091,-0.005958384871483535,-0.16499999999999926,0.0002405536561562744,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
4,2979763.748,63.4015633,10.3152754,218.86,-24.490304736028378,18.91138442084069,55.72771453857422,-0.007235287682742361,0.006834723787909984,-0.0053556825438550925,0.00522082895040419,0.02500000000000091,-0.002842596769333544,-0.16499999999999926,0.0001737868415875544,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
5,2979863.748,63.4015632,10.3152753,218.86,-24.501451949630024,18.906386763458723,55.70701217651367,-0.0062281884486787235,0.007188584558233877,-0.005341642200424773,0.0015895631164302912,0.02500000000000091,-0.0009009158611304469,-0.16499999999999926,0.00010702002701883442,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
6,2979963.748,63.4015632,10.3152753,218.86,-24.501451949630024,18.906386763458723,55.70256805419922,-0.00545171196047123,0.007478297272345991,-0.005334278538451326,0.006901206821202287,0.02500000000000091,-0.0017081415653235343,-0.16499999999999926,4.0253212450114435e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
7,2980063.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.68431091308594,-0.004909638538583143,0.007700571057650167,-0.00533359155793475,0.00872801840305229,0.02500000000000091,0.002684556841849567,-0.16499999999999926,-2.6513602118605553e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
8,2980163.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.63422393798828,-0.004604535611341356,0.007854128122320728,-0.005339581258875047,0.0010019879788150908,0.02500000000000091,-5.376994609904151e-05,-0.16499999999999926,-9.328041668732554e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
9,2980263.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.58427047729492,-0.004532055595413877,0.007941396505892328,-0.005352247641272215,-0.005237623676658611,0.02500000000000091,-0.002803645133972854,-0.16499999999999926,-0.0001600472312558417,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
10,2980363.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.54790878295898,-0.004690153229113967,0.007962869539102042,-0.005371590705126215,-0.0007852870970974091,0.02500000000000091,-0.0009953296184546379,-0.16499999999999926,-0.0006215360980385467,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
11,2980463.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.51897048950195,-0.005064530525701391,0.007706142723631453,-0.0054765548608799244,0.006664520502089488,0.02500000000000091,-0.0036969846487052427,-0.16499999999999926,-0.0006653371319690835,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
12,2980563.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.4731330871582,-0.0029683706114181814,0.008263767783211787,-0.005504658131520032,0.002645977213977791,0.02500000000000091,-0.0023072725534446503,-0.16499999999999926,-9.20275228670931e-05,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
13,2980663.748,63.4015632,10.3152754,218.86,-24.50145192017567,18.91138448673569,55.39958190917969,-0.003200232186470489,0.0063364782119488825,-0.005494960365453343,0.0037746246904124883,0.02500000000000091,-0.005476436614990948,-0.16499999999999926,-0.00014638137309796323,1510,1510,-0.06707080291970803,0.13438029197080292,1511.0,1511.0
